date,H,Q,S,dH,Qs
2017-07-23,42.26,361.0,0.7867783497102931,0.00833333333333286,24539.931438803927
2017-07-24,42.24333333333333,349.5,0.7772062652895517,0.01666666666666572,23469.142151695538
2017-07-25,42.23166666666666,342.0,0.7763893594508247,0.011666666666670267,22941.373904540527
2017-07-26,42.27333333333333,370.3333333333333,0.8561346703411807,0.041666666666671404,27393.569819972694
2017-07-27,42.30166666666667,391.3333333333333,0.8694072420985988,0.028333333333335986,29395.702144044142
2017-07-28,42.29333333333333,384.8333333333333,0.8833480950658777,0.008333333333339965,29370.970821702413
2017-07-29,42.31333333333333,401.3333333333333,0.9425063455253274,0.020000000000003126,32681.596032359834
2017-07-30,42.35333333333333,435.6666666666667,0.9926023252893309,0.03999999999999915,37363.139687610885
2017-07-31,42.39,470.5,1.1070050581426931,0.036666666666668846,45001.08401957025
2017-08-01,42.449999999999996,554.6666666666666,1.3370987220618022,0.05999999999999517,64078.04947711216
2017-08-02,42.483333333333334,591.3333333333334,1.4428910282730902,0.033333333333338544,73719.03410370612
2017-08-03,42.666666666666664,684.5,1.8079794794011947,0.18333333333333002,106925.35279537019
2017-08-04,42.635714285714286,668.0,1.683245220210272,0.030952380952378178,97148.8345334799
2017-08-05,42.81,785.0,2.0515351442943746,0.17428571428571615,139143.31962662167
2017-08-06,42.74666666666667,717.0,1.7662166797612586,0.06333333333333258,109415.00385119427
2017-08-07,42.495,513.5,1.2021304030497002,0.25166666666667226,53334.19831386422
2017-08-08,42.38166666666667,427.5,0.9983486840887587,0.11333333333332973,36875.006995502394
2017-08-09,42.345,402.6666666666667,0.9119436475167279,0.036666666666668846,31726.884274565975
2017-08-10,42.33833333333333,398.1666666666667,0.8863262688125381,0.006666666666667709,30491.04176918141
2017-08-11,42.33833333333333,398.1666666666667,0.8999929354792048,0.0,30961.196969181416
2017-08-12,42.34,399.1666666666667,0.883360563887278,0.0016666666666722563,30465.33912734445
2017-08-13,42.335,396.1666666666667,0.8834822900162861,0.005000000000002558,30240.538608509454
2017-08-14,42.34,399.3333333333333,0.8843857028301668,0.005000000000002558,30513.42927332755
2017-08-15,42.330000000000005,393.0,0.8734083456291253,0.00999999999999801,29656.755057506074
2017-08-16,42.315,383.6666666666667,0.8517796750085497,0.015000000000007674,28235.474090923413
2017-08-17,42.29666666666667,372.0,0.8331757238417069,0.01833333333333087,26778.934304851533
2017-08-18,42.27666666666667,360.0,0.8044180241267377,0.01999999999999602,25020.618222438054
2017-08-19,42.26666666666667,354.0,0.7889450437950405,0.00999999999999801,24130.357531497593
2017-08-20,42.193333333333335,314.5,0.687283645507094,0.07333333333333769,18675.421042635164
2017-08-21,42.17,302.0,0.6650679671311168,0.023333333333333428,17353.485452758807
2017-08-22,42.16833333333333,301.1666666666667,0.6679169436291524,0.0016666666666722563,17379.73320678545
2017-08-23,42.154999999999994,294.5,0.6452978754597277,0.013333333333335418,16419.475381497683
2017-08-24,42.13666666666666,285.3333333333333,0.598108756749056,0.01833333333333087,14745.055558383126
2017-08-25,42.12285714285714,278.42857142857144,0.5964161436433505,0.013809523809520385,14347.523075174417
2017-08-26,42.125,279.5,0.594388153942058,0.002142857142857224,14353.76065191597
2017-08-27,42.135,284.5,0.6098626666004573,0.00999999999999801,14990.912235172522
2017-08-28,42.14666666666667,290.3333333333333,0.6269962507093997,0.011666666666670267,15728.075549795149
2017-08-29,42.14833333333333,291.1666666666667,0.6239331146281422,0.0016666666666651508,15696.160578077248
2017-08-30,42.17166666666667,303.3333333333333,0.6907651948628807,0.023333333333333428,18103.57422696638
2017-08-31,42.16166666666667,298.3333333333333,0.6372884904811655,0.00999999999999801,16426.748130642525
2017-09-01,42.152857142857144,293.7142857142857,0.6372490343882505,0.008809523809524933,16171.414124324832
2017-09-02,42.105,270.1666666666667,0.5629648984019799,0.04785714285714704,13140.95184445838
2017-09-03,42.115,274.6666666666667,0.5989204615647475,0.010000000000005116,14213.10125748534
2017-09-04,42.12166666666666,277.8333333333333,0.612841545953336,0.006666666666660603,14711.13874230064
2017-09-05,42.095,265.5,0.5581376748452122,0.02666666666666373,12803.231750809291
2017-09-06,42.07833333333333,257.6666666666667,0.5535071051396145,0.01666666666666572,12322.396577460157
2017-09-07,42.056666666666665,245.33333333333334,0.49868348517134325,0.021666666666668277,10570.49409847993
2017-09-08,42.015,230.0,0.48032637253323446,0.0416666666666643,9545.045674980436
2017-09-09,41.995,222.0,0.4658459318146713,0.020000000000003126,8935.297648950847
2017-09-10,42.03,252.5,0.5434132123385682,0.035000000000003695,11855.102640378203
2017-09-11,42.01166666666666,252.0,0.5428478010198449,0.018333333333337976,11819.316602044879
2017-09-12,41.983333333333334,236.66666666666666,0.5098416964563243,0.02833333333332888,10425.24300913892
2017-09-13,42.00833333333333,251.16666666666666,0.529003579041274,0.02499999999999858,11479.800868058881
2017-09-14,41.99166666666667,241.5,0.5000364051675107,0.01666666666666572,10433.559615663211
2017-09-15,41.99,240.83333333333334,0.5056751899078934,0.0016666666666651508,10522.089351603447
2017-09-16,41.985,237.5,0.514645516606636,0.005000000000002558,10560.526000768172
2017-09-17,42.02666666666667,261.3333333333333,0.5305244501331985,0.041666666666671404,11978.817664447515
2017-09-18,42.01166666666666,216.33333333333334,0.44685637042628756,0.015000000000007674,8352.281790911828
2017-09-19,42.00666666666667,213.33333333333334,0.4566969452893607,0.0049999999999954525,8417.838095573497
2017-09-20,42.025,222.5,0.46216903062564557,0.01833333333333087,8884.73744474741
2017-09-21,42.035000000000004,227.66666666666666,0.47229724597891104,0.010000000000005116,9290.275747303573
2017-09-22,42.035714285714285,228.14285714285714,0.48577382344024256,0.0007142857142810044,9575.35153962049
2017-09-23,42.02166666666667,220.83333333333334,0.4641294701788044,0.014047619047616422,8855.59029101159
2017-09-24,42.01833333333334,219.33333333333334,0.4598057434226679,0.0033333333333303017,8713.502760156927
2017-09-25,42.02,220.0,0.44964975631278986,0.0016666666666651508,8546.94256799351
2017-09-26,42.02,220.5,0.45955438899344525,0.0,8755.062575591925
2017-09-27,42.04,230.5,0.47041348304658565,0.01999999999999602,9368.378597569363
2017-09-28,42.025,222.83333333333334,0.44363585849879206,0.015000000000000568,8541.232456505544
2017-09-29,42.01833333333333,219.5,0.43795580197991085,0.006666666666667709,8305.744193388613
2017-09-30,42.038333333333334,229.66666666666666,0.4582091201893063,0.020000000000003126,9092.335213740444
2017-10-01,42.050000000000004,236.16666666666666,0.5088015174703334,0.011666666666670267,10381.99320367866
2017-10-02,42.06666666666667,232.5,0.4999828314737768,0.01666666666666572,10043.655118645229
2017-10-03,42.145,250.5,0.5270740876061094,0.07833333333333314,11407.569892876549
2017-10-04,42.15333333333333,256.3333333333333,0.5496549015163343,0.008333333333325754,12173.31703486256
2017-10-05,42.14833333333333,252.83333333333334,0.5365378557477942,0.0049999999999954525,11720.562151239415
2017-10-06,42.151666666666664,254.83333333333334,0.5606215732432321,0.0033333333333303017,12343.541551040189
2017-10-07,42.13666666666666,268.5,0.605777813483101,0.015000000000000568,14053.07602830637
2017-10-08,42.11333333333334,271.3333333333333,0.6089466886808546,0.023333333333326323,14275.659012083008
2017-10-09,42.16142857142857,303.85714285714283,0.7072088362794965,0.04809523809523597,18566.535432546378
2017-10-10,42.291666666666664,408.5,1.1165234160642024,0.1302380952380915,39407.02405593639
2017-10-11,42.419999999999995,525.0,1.3689555727112914,0.1283333333333303,62095.824778184186
2017-10-12,42.38142857142857,432.42857142857144,1.1466576621364515,0.03857142857142293,42841.227002857166
2017-10-13,42.348333333333336,402.6666666666667,1.032917982246794,0.0330952380952354,35935.629769558866
2017-10-14,42.361666666666665,414.5,1.047707987585856,0.013333333333328312,37521.356617814745
2017-10-15,42.35166666666667,405.8333333333333,0.9684159332141236,0.00999999999999801,33956.536282220026
2017-10-16,42.335,392.1666666666667,0.9252058124777646,0.01666666666666572,31348.933585346596
2017-10-17,42.33166666666667,388.8333333333333,0.9172632055236155,0.0033333333333303017,30815.640842206965
2017-10-18,42.43333333333333,482.5,1.2014231267713054,0.10166666666665947,50084.927308842176
2017-10-19,42.445,493.3333333333333,1.24350978377489,0.011666666666670267,53003.36102362091
2017-10-20,42.387142857142855,437.7142857142857,1.01402540388006,0.05785714285714505,38348.93422271525
2017-10-21,42.35166666666667,405.6666666666667,0.9418719751419412,0.03547619047618866,33012.23597993499
2017-10-22,42.36,413.1666666666667,0.9379354747399601,0.00833333333333286,33482.0454030772
2017-10-23,42.37,422.0,0.9699225298596073,0.00999999999999801,35364.15137670517
2017-10-24,42.36833333333333,420.5,0.9618024396325929,0.0016666666666651508,34943.43679477966
2017-10-25,42.34666666666667,401.5,0.9470920471914576,0.021666666666661172,32854.24428025279
2017-10-26,42.336666666666666,393.0,0.9640454709925176,0.010000000000005116,32734.356776645134
2017-10-27,42.373333333333335,425.5,1.0380699840853784,0.036666666666668846,38162.77443892759
2017-10-28,42.48166666666666,526.5,1.3906722024011255,0.10833333333332718,63261.122218346245
2017-10-29,42.565,586.5,1.5148723938560547,0.0833333333333357,76764.03773730417
2017-10-30,42.60125,605.625,1.5824887849637834,0.03625000000000256,82805.30816201495
2017-10-31,42.55833333333333,581.3333333333334,1.4571005770210865,0.04291666666667027,73186.08210215352
2017-11-01,42.525,514.3333333333334,1.205169933794376,0.03333333333333144,53555.823585928
2017-11-02,42.475,429.1666666666667,1.044543938529707,0.04999999999999716,38731.68924068154
2017-11-03,42.525,472.6666666666667,1.1638956918393564,0.04999999999999716,47531.63782161237
2017-11-04,42.54,486.1666666666667,1.1747365435366337,0.015000000000000568,49344.5735639476
2017-11-05,42.59166666666667,534.0,1.3578618399628308,0.051666666666669414,62648.48642746911
2017-11-06,42.63333333333333,574.6666666666666,1.4796081468218836,0.0416666666666643,73464.32001948271
2017-11-07,42.63333333333333,575.0,1.4833225866241877,0.0,73691.46610348966
2017-11-08,42.58166666666667,524.6666666666666,1.3211057106861168,0.05166666666666231,59887.3071922545
2017-11-09,42.54666666666667,492.0,1.2181599665412788,0.035000000000003695,51782.51838570992
2017-11-10,42.54333333333333,489.8333333333333,1.2355335361379773,0.003333333333337407,52289.75610301702
2017-11-11,42.56285714285714,508.14285714285717,1.2238649530197194,0.019523809523811053,53732.00741625639
2017-11-12,42.61666666666667,560.3333333333334,1.3673312997192166,0.05380952380952664,66196.3367470465
2017-11-13,42.556666666666665,501.1666666666667,1.2223558685553522,0.060000000000002274,52928.9869931416
2017-11-14,42.6,542.3333333333334,1.313755773999791,0.043333333333336554,61559.44255577261
2017-11-15,42.61666666666667,560.1666666666666,1.425985162174406,0.01666666666666572,69015.40027298177
2017-11-16,42.67666666666667,618.8333333333334,1.5765979611314194,0.060000000000002274,84296.27850740583
2017-11-17,42.60166666666667,544.1666666666666,1.262367643332988,0.07500000000000284,59351.47711894376
2017-11-18,42.7125,654.875,1.6614017108750487,0.11083333333333201,94004.10248336331
2017-11-19,42.75,608.2857142857143,1.4513997244395347,0.03750000000000142,76279.59804338997
2017-11-20,42.71333333333333,526.6666666666666,1.2976024268436994,0.036666666666668846,59046.1008310957
2017-11-21,42.815,605.5,1.4747982240987725,0.10166666666666657,77154.3640533721
2017-11-22,42.76833333333334,548.8333333333334,1.326859350918845,0.04666666666665975,62918.60893309091
2017-11-23,42.76833333333334,641.6666666666666,1.656219283597072,0.0,91820.79708262168
2017-11-24,42.81,675.3333333333334,1.5924983354762106,0.0416666666666643,92920.36687703434
2017-11-25,42.79666666666666,663.8333333333334,1.8132474068864786,0.013333333333342523,103999.16767145538
2017-11-26,42.835,695.3333333333334,1.9299365576338132,0.0383333333333411,115944.41258565508
2017-11-27,42.82,749.5,2.0352702802467224,0.015000000000000568,131797.59048388095
2017-11-28,42.82333333333333,766.1666666666666,2.073393344474728,0.0033333333333303017,137252.0045455247
2017-11-29,42.84166666666667,784.0,2.0902027910821674,0.018333333333337976,141585.32058120743
2017-11-30,42.876666666666665,759.5,2.1502599154752224,0.03499999999999659,141101.7758614165
2017-12-01,42.93333333333334,777.6666666666666,2.163766503624728,0.05666666666667197,145384.3368851469
2017-12-02,42.93,774.8333333333334,2.142650652511541,0.003333333333337407,143441.03352277665
2017-12-03,42.879999999999995,733.0,2.0085117459790083,0.05000000000000426,127201.45908694578
2017-12-04,42.998333333333335,833.0,2.28435563628893,0.1183333333333394,164407.81637047784
2017-12-05,42.971666666666664,816.6666666666666,2.304560736412674,0.026666666666670835,162609.80556127828
2017-12-06,43.035,890.0,2.6635799661421706,0.06333333333333258,204818.64507646835
2017-12-07,43.06,905.0,2.6010463489920257,0.025000000000005684,203381.0161203845
2017-12-08,43.046666666666674,897.0,2.6388496487035003,0.013333333333328312,204512.95885424025
2017-12-09,43.080000000000005,917.5,2.8005581422927635,0.03333333333333144,222005.84505583195
2017-12-10,43.01166666666666,809.8333333333334,2.0793991721943303,0.06833333333334224,145494.72831876844
2017-12-11,42.98555555555556,506.6666666666667,1.2553524975845407,0.02611111111110631,54954.31093426086
2017-12-12,42.925000000000004,547.0,1.3883703937094574,0.06055555555555259,65615.49550302394
2017-12-13,42.97833333333333,529.0,1.2304734195112588,0.05333333333332746,56239.525922813795
2017-12-14,42.93833333333333,440.0,1.0502443839310869,0.03999999999999915,39926.0904995242
2017-12-15,43.04666666666666,546.8333333333334,1.3174627947218196,0.10833333333332718,62245.374184544984
2017-12-16,43.03666666666667,536.6666666666666,1.3136080695256218,0.009999999999990905,60909.37896776403
2017-12-17,43.06,560.6666666666666,1.3390588456418646,0.023333333333333428,64866.15297704495
2017-12-18,43.07444444444444,575.8888888888889,1.3889367940293527,0.014444444444436044,69109.05027315971
2017-12-19,43.01,534.1428571428571,1.2915564334206315,0.06444444444444031,59605.255599137374
2017-12-20,43.02444444444445,565.8888888888889,1.4027403324231882,0.014444444444450255,68583.90252510046
2017-12-21,43.01777777777778,560.3333333333334,1.4008669253468016,0.006666666666667709,67819.89028342965
2017-12-22,42.958000000000006,507.4,1.241129752634946,0.05977777777777504,54410.334032474355
2017-12-23,42.8875,455.75,1.107972754984031,0.07050000000000267,43628.42157845519
2017-12-24,42.784285714285716,456.57142857142856,1.061135894840735,0.10321428571428726,41859.446234329924
2017-12-25,42.69333333333333,404.1666666666667,0.921770582998367,0.09095238095238756,32188.22875830298
2017-12-26,42.595,359.1666666666667,0.81630509649967,0.09833333333332916,25331.57975457776
2017-12-27,42.51714285714286,330.42857142857144,0.7371705352277905,0.07785714285714107,21045.502672233484
2017-12-28,42.515,329.5,0.7387101094537073,0.002142857142857224,21030.190364015703
2017-12-29,42.501666666666665,325.5,0.7214424525821787,0.013333333333335418,20289.270382459126
2017-12-30,42.53666666666667,337.1666666666667,0.7571251036506097,0.035000000000003695,22055.962819466644
2017-12-31,42.57333333333333,350.3333333333333,0.8058850855220201,0.03666666666666174,24393.17447664892
2018-01-01,42.56166666666667,345.8333333333333,0.7447963018463147,0.011666666666663161,22254.513499167886
2018-01-02,42.54333333333333,342.3333333333333,0.7599573607967987,0.018333333333337976,22477.71483470339
2018-01-03,42.51,329.57142857142856,0.737654131659238,0.03333333333333144,21004.68032316447
2018-01-04,42.57833333333333,346.8333333333333,0.8003015880380496,0.06833333333333513,23982.157507783413
2018-01-05,42.605,359.6666666666667,0.8105675343108243,0.02666666666666373,25188.54824221573
2018-01-06,42.61833333333333,373.0,0.8489948623834436,0.013333333333335418,27360.727229003714
2018-01-07,42.593333333333334,378.1666666666667,0.9381031710180215,0.02499999999999858,30651.207768574433
2018-01-08,42.583333333333336,371.1666666666667,0.8888498953716688,0.00999999999999801,28504.349524694975
2018-01-09,42.58166666666667,371.3333333333333,0.8342331045489214,0.0016666666666651508,26764.867539863953
2018-01-10,42.55166666666667,357.6666666666667,0.8676850558578292,0.030000000000001137,26813.55067014098
2018-01-11,42.52666666666667,347.1666666666667,0.7850075667564957,0.02499999999999858,23546.45896637444
2018-01-12,42.55166666666667,354.0,0.8543161612043259,0.02499999999999858,26129.77238013103
2018-01-13,42.58166666666667,370.5,0.8616103622893213,0.030000000000001137,27581.181629315925
2018-01-14,42.61666666666667,382.3333333333333,0.8943478408332995,0.03499999999999659,29543.52883495088
2018-01-15,42.66,405.3333333333333,0.9670644651319306,0.04333333333332945,33867.371220492314
2018-01-16,42.70166666666666,424.3333333333333,0.9939866622856645,0.0416666666666643,36441.93660738195
2018-01-17,42.72,441.3333333333333,1.0214150072557033,0.018333333333337976,38947.77992466867
2018-01-18,42.72333333333333,436.3333333333333,1.043584521091167,0.0033333333333303017,39342.30157752012
2018-01-19,42.76833333333334,464.1666666666667,1.097676831381637,0.04500000000000881,44021.231645729174
2018-01-20,42.718333333333334,441.5,1.0761171975693606,0.05000000000000426,41049.13617160181
2018-01-21,42.67857142857143,421.2857142857143,0.9501415993525472,0.03976190476190311,34584.28551554188
2018-01-22,42.67166666666666,434.6666666666667,1.023404026338681,0.006904761904770851,38434.14288995443
2018-01-23,42.644285714285715,422.2857142857143,0.9831488328877886,0.027380952380944734,35870.66269734409
2018-01-24,42.71333333333333,463.0,1.1362190480531813,0.06904761904761614,45452.397823081024
2018-01-25,42.675714285714285,440.42857142857144,1.0359910652772626,0.03761904761904589,39422.5976067404
2018-01-26,42.709999999999994,456.57142857142856,1.0887813553805834,0.03428571428570848,42949.99804274346
2018-01-27,42.76714285714286,459.57142857142856,1.0864744967953839,0.057142857142864045,43140.61180212583
2018-01-28,42.75333333333333,457.8333333333333,1.0905082982134358,0.01380952380952749,43137.01865076924
2018-01-29,42.779999999999994,465.14285714285717,1.085394699816693,0.02666666666666373,43620.21433155891
2018-01-30,42.7975,478.875,1.1703734689454972,0.0175000000000054,48423.96820292617
2018-01-31,42.79375,474.5,1.162076521692331,0.0037499999999965894,47641.41874451616
2018-02-01,42.80375,482.125,1.2123926212473386,0.00999999999999801,50502.94207363064
2018-02-02,42.72,446.75,1.121146290550737,0.08375000000000199,43275.349898226006
2018-02-03,42.857777777777784,496.3333333333333,1.2574438721523784,0.1377777777777851,53923.21705828487
2018-02-04,42.88444444444444,530.1111111111111,1.3595802621376638,0.026666666666656624,62270.951334324425
2018-02-05,42.919999999999995,546.0,1.3903520263648435,0.03555555555555401,65589.02263254568
2018-02-06,42.904545454545456,540.4545454545455,1.3786606281690867,0.015454545454538504,64376.93403070865
2018-02-07,42.8825,512.75,1.2691179891318531,0.02204545454545581,56223.95750732371
2018-02-08,42.95636363636363,551.8181818181819,1.4219329026345728,0.07386363636363313,67793.62426553605
2018-02-09,42.96857142857142,579.5714285714286,1.5145832085187363,0.012207792207789225,75842.71089276977
2018-02-10,42.798,480.1333333333333,1.20852394074581,0.17057142857142082,50133.827066407626
2018-02-11,42.8025,465.3333333333333,1.193737614531835,0.0045000000000001705,47993.98204472952
2018-02-12,42.910000000000004,505.14285714285717,1.3908934866327327,0.1075000000000017,60704.63220836584
2018-02-13,42.85818181818182,482.8181818181818,1.2009716515192017,0.05181818181818443,50099.12201102516
2018-02-14,42.712,423.5,1.0672901454331667,0.14618181818181597,39052.57333745775
2018-02-15,42.83666666666667,457.8888888888889,1.1673242722494477,0.12466666666666981,46181.215929023754
2018-02-16,42.82333333333333,462.8888888888889,1.1859632243246154,0.013333333333342523,47430.93880834895
2018-02-17,42.776250000000005,462.25,1.1679875439790406,0.04708333333332604,46647.55372645252
2018-02-18,42.755,513.0,1.3171683994152197,0.02125000000000199,58381.118400960666
2018-02-19,42.711666666666666,463.0,1.197439610555719,0.043333333333336554,47901.41622898254
2018-02-20,42.695,446.875,1.1150217220328775,0.01666666666666572,43050.98868768941
2018-02-21,42.72625,472.0,1.2246782200524453,0.03125,49943.35755631477
2018-02-22,42.73222222222223,466.0,1.176591040846685,0.005972222222226264,47372.37912298558
2018-02-23,42.67416666666667,444.5833333333333,1.1060909896259419,0.05805555555555486,42487.167093511685
2018-02-24,42.56428571428571,391.0,0.9491643143052003,0.10988095238096207,32065.048531584
2018-02-25,42.76714285714286,538.1428571428571,1.4736586360199362,0.20285714285714818,68518.55826786363
2018-02-26,42.663333333333334,527.25,1.3801981953162006,0.1038095238095238,62874.10066871234
2018-02-27,42.56909090909091,490.27272727272725,1.2757012233298666,0.0942424242424238,54038.14715062842
2018-02-28,42.595454545454544,545.7272727272727,1.412666656338606,0.026363636363633702,66608.41434938695
2018-03-01,42.59733333333334,558.4666666666667,1.425561405523712,0.0018787878787946966,68785.50466985551
2018-03-02,42.525555555555556,526.0,1.308537917362079,0.0717777777777826,59468.337607603986
2018-03-03,42.46142857142858,498.57142857142856,1.263575790627774,0.06412698412697893,54430.51280039092
2018-03-04,42.613076923076925,562.8461538461538,1.5006809571894695,0.15164835164834756,72977.97642372786
2018-03-05,42.649,581.5,1.5431543751926395,0.03592307692307628,77530.54485667852
2018-03-06,42.642857142857146,585.7142857142857,1.6245983995724473,0.006142857142855007,82213.96243779197
2018-03-07,42.628,554.1,1.5156590526616704,0.014857142857145789,72561.02524529745
2018-03-08,42.737857142857145,560.1428571428571,1.4905905195217102,0.10985714285714465,72139.12984237938
2018-03-09,42.65714285714286,522.5714285714286,1.3824960881285777,0.0807142857142864,62419.93537833468
2018-03-10,42.67142857142857,527.0,1.4020571394206875,0.014285714285712459,63839.58731781429
2018-03-11,42.68,604.0,1.7013861467153475,0.008571428571428896,88787.85689802845
2018-03-12,42.675,599.75,1.9329814671795575,0.005000000000002558,100164.00685889719
2018-03-13,42.67666666666667,597.0,1.6915303640374082,0.0016666666666722563,87250.48940134075
2018-03-14,42.66166666666667,595.1666666666666,1.6370947885128375,0.015000000000000568,84183.34305282254
2018-03-15,42.72375,624.875,1.7193549494927962,0.06208333333333371,92826.59823915649
2018-03-16,42.71714285714285,621.7142857142857,1.7640201084487452,0.006607142857149029,94756.3057477309
2018-03-17,42.74571428571429,639.7142857142857,1.7683536283926602,0.028571428571439128,97739.22916317392
2018-03-18,42.77285714285715,655.1428571428571,1.7774882218629717,0.027142857142855803,100613.55273486486
2018-03-19,42.82,684.8333333333334,1.9405080927808547,0.047142857142851824,114819.08764660607
2018-03-20,42.86142857142857,711.2857142857143,2.0639105315554254,0.04142857142856826,126837.79862335567
2018-03-21,42.945,788.5,2.375877882108064,0.08357142857143174,161860.00694764682
2018-03-22,42.97833333333333,835.5,2.594472818943648,0.03333333333333144,187287.72827564893
2018-03-23,43.01,867.4285714285714,2.6035157051248787,0.03166666666666629,195122.64171931116
2018-03-24,43.03142857142857,889.7142857142857,2.739680318472281,0.02142857142857224,210602.82680366852
2018-03-25,43.098333333333336,955.1666666666666,2.9717827512766934,0.06690476190476602,245250.53204496094
2018-03-26,43.11,967.0,2.9478952940295,0.011666666666663161,246293.1143418119
2018-03-27,43.115,972.0,2.8624167268978127,0.005000000000002558,240388.04665825985
2018-03-28,43.10125,958.25,2.783487105497372,0.013750000000001705,230452.69122802286
2018-03-29,43.074999999999996,931.6666666666666,2.7067143257989876,0.026250000000004547,217879.6763695153
2018-03-30,43.08571428571429,942.2857142857143,2.7168483575472466,0.010714285714293226,221188.0949450534
2018-03-31,43.089999999999996,946.8571428571429,2.6662231680542354,0.004285714285707343,218119.60377705775
2018-04-01,43.10999999999999,967.0,2.8318593740179137,0.01999999999999602,236598.45246794788
2018-04-02,43.11166666666667,968.6666666666666,3.010180136340177,0.0016666666666793617,251930.4041146912
2018-04-03,43.13333333333333,990.8333333333334,2.9870632970679556,0.021666666666661172,255716.51473539358
2018-04-04,43.18714285714286,1047.142857142857,3.0440844665709905,0.05380952380952664,275407.8888132867
2018-04-05,43.294444444444444,1160.0,3.541295846662091,0.10730158730158479,354922.83493586147
2018-04-06,43.343333333333334,1213.3333333333333,3.6718663577623705,0.048888888888889426,384929.0940169448
2018-04-07,43.347500000000004,1235.0,3.791845628635107,0.0041666666666699825,404605.0959578805
2018-04-08,43.32,1260.0,3.857834128471206,0.02750000000000341,419979.2545618894
2018-04-09,43.29571428571428,1235.7142857142858,3.6846128556194553,0.024285714285717575,393390.32339653664
2018-04-10,43.269999999999996,1210.0,3.7599734339077444,0.02571428571428669,393082.6626744513
2018-04-11,43.26,1200.0,3.5563358792857778,0.00999999999999801,368720.9039643494
2018-04-12,43.23833333333334,1178.3333333333333,3.491844583480109,0.021666666666661172,355497.713354943
2018-04-13,43.21,1150.0,3.284660363331696,0.028333333333335986,326363.8537006373
2018-04-14,43.208333333333336,1148.3333333333333,3.427971878829531,0.0016666666666651508,340109.65792995074
2018-04-15,43.21,1150.0,3.328106061835146,0.0016666666666651508,330680.6183039401
2018-04-16,43.173333333333325,1121.6666666666667,3.3162547421521986,0.03666666666667595,321384.8795714539
2018-04-17,43.145,1095.0,3.128587604939066,0.028333333333321775,295989.41612807516
2018-04-18,43.125,1075.0,3.046981797416603,0.020000000000003126,283003.6693440541
2018-04-19,43.093333333333334,1043.3333333333333,2.926409437712854,0.03166666666666629,263798.25235318753
2018-04-20,43.05833333333334,1005.0,2.8023038740869293,0.03499999999999659,243329.64999471625
2018-04-21,42.98142857142857,918.1428571428571,2.5081955541203707,0.07690476190476403,198968.9903135789
2018-04-22,42.99142857142857,929.4285714285714,2.548719466599143,0.00999999999999801,204668.87265908055
2018-04-23,43.05833333333334,1004.5,2.7634067224969705,0.06690476190476602,239832.75335744506
2018-04-24,43.144285714285715,1092.857142857143,3.140997322431434,0.0859523809523779,296581.9414620401
2018-04-25,43.25142857142857,1191.4285714285713,3.517461080089124,0.1071428571428541,362085.43360661436
2018-04-26,43.25333333333333,1193.3333333333333,3.508710738052518,0.0019047619047611875,361762.11193616677
2018-04-27,43.245000000000005,1185.0,3.3141390091782807,0.008333333333325754,339314.8083157091
2018-04-28,43.18666666666667,1131.6666666666667,3.1854212083171523,0.05833333333333712,311457.7440644179
2018-04-29,43.10166666666667,1051.6666666666667,2.893210316716068,0.08500000000000085,262888.6622180888
2018-04-30,43.086666666666666,1036.6666666666667,2.802902842436053,0.015000000000000568,251050.4017913124
2018-05-01,43.12875,1078.75,3.002696877750168,0.042083333333330586,279863.3597938267
2018-05-02,43.17285714285714,1121.4285714285713,3.1221264209523847,0.044107142857143344,302507.28910667787
2018-05-03,43.21857142857142,1158.5714285714287,3.2756335228173694,0.04571428571428271,327892.7874246032
2018-05-04,43.22571428571428,1165.7142857142858,3.283634394094907,0.007142857142859782,330720.15072319546
2018-05-05,43.21714285714285,1157.142857142857,3.2528646335042595,0.008571428571428896,325212.11215880304
2018-05-06,43.193333333333335,1135.0,2.855020900223856,0.023809523809518396,279974.7695595522
2018-05-07,43.178333333333335,1126.6666666666667,3.2216855326276836,0.015000000000000568,313611.7564881093
2018-05-08,43.19166666666666,1135.0,3.2055376919549965,0.013333333333328312,314347.8482238748
2018-05-09,43.22333333333333,1163.3333333333333,3.2732042096380263,0.03166666666666629,328996.3015191373
2018-05-10,43.22666666666667,1166.6666666666667,3.2654766792736605,0.003333333333337407,329160.049270785
2018-05-11,43.21333333333333,1153.3333333333333,3.237576738345758,0.013333333333335418,322618.0468226781
2018-05-12,43.23666666666666,1176.6666666666667,3.334480093417086,0.023333333333326323,338996.5842171547
2018-05-13,43.26666666666667,1206.6666666666667,3.463113496786884,0.030000000000015348,361050.3607210134
2018-05-14,43.25833333333333,1198.3333333333333,3.4529817282475803,0.008333333333339965,357507.9162158414
2018-05-15,43.25333333333333,1193.3333333333333,3.425538803199986,0.005000000000002558,353186.75276513136
2018-05-16,43.303333333333335,1243.3333333333333,3.6389867861880973,0.05000000000000426,390914.5165194702
2018-05-17,43.38166666666667,1321.6666666666667,3.7777174064628647,0.07833333333333314,431385.1060788075
2018-05-18,43.385714285714286,1325.7142857142858,3.843425696317692,0.0040476190476184115,440232.5679859936
2018-05-19,43.43166666666667,1371.6666666666667,4.026204037139052,0.04595238095238585,477153.4928494234
2018-05-20,43.51,1442.5,4.195788638359028,0.07833333333332604,522929.52957596246
